"5735","1599","1599","134","PARIS","Bibliothèque nationale","Nouv. acq. 907 (Phillipps 1022)","fols. 31 sqq","De arte metrica and De schematibus et tropis","48","","s. xv","BECh LXX (1909), 12. Though catalogued separately, these, as it would seem, are two parts of the same codex.","p. 134 [=DAM + DST]: PARIS, Bibliothèque nationale, Nouv. acq. 907 (Phillipps 1022), fols. 31 sqq. s. xv. BECh LXX (1909), 12. Though catalogued separately, these, as it would seem, are two parts of the same codex."
"5736","1600","1600","134","PARIS","Bibliothèque nationale","Nouv. acq. 909 ","fols. 113 sqq","De arte metrica and De schematibus et tropis","48","","s. xv","BECh LXX (1909), 12. Though catalogued separately, these, as it would seem, are two parts of the same codex.","p. 134 [=DAM + DST]: PARIS, Bibliothèque nationale, Nouv. acq. 909 , fols. 113 sqq. s. xv. BECh LXX (1909), 12. Though catalogued separately, these, as it would seem, are two parts of the same codex."
"5737","1601","1601","134","ST GALL","Stiftsbibliothek","278","","De arte metrica and De schematibus et tropis","48","St Gall","s. ix","SMAH II, 91.","p. 134 [=DAM + DST]: ST GALL, Stiftsbibliothek, 278. s. ix, St Gall. SMAH II, 91."
"5738","1602","1602","134","ST GALL","Stiftsbibliothek","876","","De arte metrica and De schematibus et tropis","48","St Gall","s. viii ex.","SMAH I, 80. Plate XVII reproduces the beginning of De Arte Metrica.","p. 134 [=DAM + DST]: ST GALL, Stiftsbibliothek, 876. s. viii ex., St Gall. SMAH I, 80. Plate XVII reproduces the beginning of De Arte Metrica."
"5739","1603","1603","134","ST GALL","Stiftsbibliothek","878","pp. 91-148","De arte metrica and De schematibus et tropis","48","St Gall","s. xi","Scherrer, 307.","p. 134 [=DAM + DST]: ST GALL, Stiftsbibliothek, 878, pp. 91-148. s. xi, St Gall. Scherrer, 307."
"5740","1604","1604","134","TRIER","Seminarbibliothek","100","fols. 17-44","De arte metrica and De schematibus et tropis","48","","s. ix-x","J. Marx, HSSverzeichniss der Seminarbibliothek zu Trier, 77.","p. 134 [=DAM + DST]: TRIER, Seminarbibliothek, 100, fols. 17-44. s. ix-x. J. Marx, HSSverzeichniss der Seminarbibliothek zu Trier, 77."
"5741","1605","1605","134","VATICAN CITY","Biblioteca Apostolica Vaticana","Urbin. 1157","","De arte metrica and De schematibus et tropis","48","","s. xv","Stornajolo III, 117.","p. 134 [=DAM + DST]: VATICAN CITY, Biblioteca Apostolica Vaticana, Urbin. 1157. s. xv. Stornajolo III, 117."
"5742","329","1606","134","VERDUN","Bibliothèque publique","63","","De arte metrica and De schematibus et tropis","48","","s. xii","CGV (1879), 468.","p. 134 [=DAM + DST]: VERDUN, Bibliothèque publique, 63. s. xii. CGV (1879), 468."
"5743","1607","1607","134","VIENNA","Nationalbibliothek","3250","fols. 22-47v","De arte metrica and De schematibus et tropis","48","","s. xv","Tabulae II, 244. De Schematibus precedes the other book.","p. 134 [=DAM + DST]: VIENNA, Nationalbibliothek, 3250, fols. 22-47v. s. xv. Tabulae II, 244. De Schematibus precedes the other book."
"5744","1608","1608","134","WOLFENBÜTTEL","Herzogliche Bibliothek","Gud. lat. 2° 79","fols. 39-61v","De arte metrica and De schematibus et tropis","48","","s. xi","O. von Heinemann, Die HSS der herzogl. Bibl. zu Wolfenbüttel IX, 129.","p. 134 [=DAM + DST]: WOLFENBÜTTEL, Herzogliche Bibliothek, Gud. lat. 2° 79, fols. 39-61v. s. xi. O. von Heinemann, Die HSS der herzogl. Bibl. zu Wolfenbüttel IX, 129."
"5745","1609","1609","134","ZUERICH","Zentralbibliothek","Rhen. 120","","De arte metrica and De schematibus et tropis","48","Rheinau","s. xi","Cunibert Mohlberg, Kat. der HSS der Zentralbibliothek Zürich: I Mittelalterliche HSS, 218. Both works are defective.","p. 134 [=DAM + DST]: ZUERICH, Zentralbibliothek, Rhen. 120. s. xi, Rheinau. Cunibert Mohlberg, Kat. der HSS der Zentralbibliothek Zürich: I Mittelalterliche HSS, 218. Both works are defective."
"5746","1610","1610","134","ANGERS","Bibliothèque publique","522","fols. 1-36","De arte metrica","25","St Aubin","s. ix","CG XXXI (1898), 359.","p. 134 [=DAM]: ANGERS, Bibliothèque publique, 522, fols. 1-36. s. ix, St Aubin. CG XXXI (1898), 359."
"5747","1611","1611","134","BARCELONA","Biblioteca de Catalunya","Ripoll 46","fols. 3-9","De arte metrica","25","Ripoll","s. ix-x","Vienna, SB CLXIX (1913), 23.","p. 134 [=DAM]: BARCELONA, Biblioteca de Catalunya, Ripoll 46, fols. 3-9. s. ix-x, Ripoll. Vienna, SB CLXIX (1913), 23."
"5748","1612","1612","134","BOLOGNA","Biblioteca universitaria","458","fols. 38-61","De arte metrica","25","","s. xii","Studi italiani di filologia dassica XVI (1908), 266.","p. 134 [=DAM]: BOLOGNA, Biblioteca universitaria, 458, fols. 38-61. s. xii. Studi italiani di filologia dassica XVI (1908), 266."
"5749","1613","1613","134","CLERMONT-FERRAND","Bibliothèque publique","241","fols. 63-68v","De arte metrica","25","St Allyre","s. xi","CG XIV (1890), 78. Incomplete.","p. 134 [=DAM]: CLERMONT-FERRAND, Bibliothèque publique, 241, fols. 63-68v. s. xi, St Allyre. CG XIV (1890), 78. Incomplete."
"5750","1614","1614","134","COLOGNE","Stadtarchiv","GB-A 82 and 85","","De arte metrica","25","","s. x","J. F. Kenney, The sources for the early history of Ireland I, 671: ""These two leaves contain part of Bede’s De arte metrica, with glosses in Latin and Irish.""","p. 134 [=DAM]: COLOGNE, Stadtarchiv, GB-A 82 and 85. s. x. J. F. Kenney, The sources for the early history of Ireland I, 671: ""These two leaves contain part of Bede’s De arte metrica, with glosses in Latin and Irish."""
"5751","1615","1615","135","MUNICH","Bayerische Staatsbibliothek","756","fols. 177-180","De arte metrica","25","","s. xv","Cat. Clm I, 1, 191.","p. 135 [=DAM]: MUNICH, Bayerische Staatsbibliothek, 756, fols. 177-180. s. xv. Cat. Clm I, 1, 191."
"5752","1616","1616","135","MUNICH","Bayerische Staatsbibliothek","6435","","De arte metrica","25","Freising","s. x","Cat. Clm I, 3, 112.","p. 135 [=DAM]: MUNICH, Bayerische Staatsbibliothek, 6435. s. x, Freising. Cat. Clm I, 3, 112."
"5753","1617","1617","135","MUNICH","Bayerische Staatsbibliothek","14689","","De arte metrica","25","St Emmeram","s. xii","P. Lehmann, Munich, SB for 1939, Heft 4, 20. Fragmentary.","p. 135 [=DAM]: MUNICH, Bayerische Staatsbibliothek, 14689. s. xii, St Emmeram. P. Lehmann, Munich, SB for 1939, Heft 4, 20. Fragmentary."
"5754","1618","1618","135","MUNICH","Bayerische Staatsbibliothek","14737","","De arte metrica","25","St Emmeram","s. xi et x","Ibid., 21. Fragmentary.","p. 135 [=DAM]: MUNICH, Bayerische Staatsbibliothek, 14737. s. xi et x, St Emmeram. Ibid., 21. Fragmentary."
"5755","1619","1619","135","ORLÉANS","Bibliothèque publique","296","pp. 33 sqq","De arte metrica","25","Fleury","s. xi","CG XII (1889), 148.","p. 135 [=DAM]: ORLÉANS, Bibliothèque publique, 296, pp. 33 sqq. s. xi, Fleury. CG XII (1889), 148."
"5756","1620","1620","135","OXFORD","Bodleian Library","Bodl. 832","","De arte metrica","25","English","s. xv2","SC II, i, 417.","p. 135 [=DAM]: OXFORD, Bodleian Library, Bodl. 832. s. xv2, English. SC II, i, 417."
"5757","1571","1621","135","PARIS","Bibliothèque nationale","lat. 4841","","De arte metrica","25","","s. x","Paris, Cat. III, 4, 7; M. Manitius, op. cit. I, 74.","p. 135 [=DAM]: PARIS, Bibliothèque nationale, lat. 4841. s. x. Paris, Cat. III, 4, 7; M. Manitius, op. cit. I, 74."
"5758","1622","1622","135","PARIS","Bibliothèque nationale","lat. 7558","","De arte metrica","25","","s. ix","Paris, Cat. III, 4, 373.","p. 135 [=DAM]: PARIS, Bibliothèque nationale, lat. 7558. s. ix. Paris, Cat. III, 4, 373."
"5759","1623","1623","135","PARIS","Bibliothèque nationale","lat. 8170","","De arte metrica","25","","s. x","Ibid., 435. End defective.","p. 135 [=DAM]: PARIS, Bibliothèque nationale, lat. 8170. s. x. Ibid., 435. End defective."
"5760","1624","1624","135","ROUEN","Bibliothèque publique","1470","fols. 30-54","De arte metrica","25","Fécamp","s. x-xi","CG I (1886), 440.","p. 135 [=DAM]: ROUEN, Bibliothèque publique, 1470, fols. 30-54. s. x-xi, Fécamp. CG I (1886), 440."
"5761","1625","1625","135","TORTUSA","S. Iglesia catedral","495","","De arte metrica","25","","s. xiv","Vienna, SB CXXIX (1893), Abhandlung 4, 51.","p. 135 [=DAM]: TORTUSA, S. Iglesia catedral, 495. s. xiv. Vienna, SB CXXIX (1893), Abhandlung 4, 51."
"5762","1626","1626","135","VALENCIENNES","Bibliothèque publique","414 (395)","","De arte metrica","25","St Amand","s. ix","CG XXV (1894), 373; L. Delisle, Le cabinet des MSS II, 452.","p. 135 [=DAM]: VALENCIENNES, Bibliothèque publique, 414 (395). s. ix, St Amand. CG XXV (1894), 373; L. Delisle, Le cabinet des MSS II, 452."
"5763","1627","1627","135","WILLIAMSTOWN","Williams College, Chapin","20 (Phillipps 2166)","","De arte metrica","25","St. Gall?","s. x","De Ricci I, 1085.","p. 135 [=DAM]: WILLIAMSTOWN, Williams College, Chapin, 20 (Phillipps 2166). s. x, St. Gall?. De Ricci I, 1085."
"5764","1628","1628","135","WORCESTER","Chapter Library","Q 5","","De arte metrica and De schematibus et tropis","48","","s. xi","J. K. Floyer and S. G. Hamilton, Cat. of MSS preserved in the Chapter library of Worcester Cathedral, 105.","p. 135 [=DAM + DST]: WORCESTER, Chapter Library, Q 5. s. xi. J. K. Floyer and S. G. Hamilton, Cat. of MSS preserved in the Chapter library of Worcester Cathedral, 105."
"5765","1629","1629","135","LONDON","British Library","Royal 15 A XVI","fol. 73v","Excerpts from De arte metrica","25","St Augustine’s, Canterbury","s. ix-x","Warner-Gilson II, 146; Laistner in Bulletin of the J. Rylands library VII (1923), 423 ff.; Ker, 28","p. 135 [=DAM]: LONDON, British Library, Royal 15 A XVI, fol. 73v. s. ix-x, St Augustine’s, Canterbury. Warner-Gilson II, 146; Laistner in Bulletin of the J. Rylands library VII (1923), 423 ff.; Ker, 28"
"5766","1630","1630","135","POMMERSFELDEN","Gr. Schönbornsche Bibliothek","2807","","Excerpts from De arte metrica","25","","","Serapeum VI (1845), 37, ""excerptum ex libro Bede de arte metrica.""","p. 135 [=DAM]: POMMERSFELDEN, Gr. Schönbornsche Bibliothek, 2807.., . Serapeum VI (1845), 37, ""excerptum ex libro Bede de arte metrica."""
"5767","1631","1631","25","MUNICH","Bayerische Staatsbibliothek","19454","pp. 237-248","Excerpts from De arte metrica","25","Tegernsee","s. xi","Cat. Clm II, 3, 247, ""glossa in Bedae librum de metrica ratione.""","p. 25 [=DAM]: MUNICH, Bayerische Staatsbibliothek, 19454, pp. 237-248. s. xi, Tegernsee. Cat. Clm II, 3, 247, ""glossa in Bedae librum de metrica ratione."""
"5768","1632","1632","136","BAMBERG","Landesbibliothek","M IV 12","","De schematibus et tropis","29","","s. ix","K. Halm, Rhetores Latini Minores, 607; Friedrich Leitschuh, Kat. der HSS der kgl. Bibliothek zu Bamberg II, 45.","p. 136 [=DST]: BAMBERG, Landesbibliothek, M IV 12. s. ix. K. Halm, Rhetores Latini Minores, 607; Friedrich Leitschuh, Kat. der HSS der kgl. Bibliothek zu Bamberg II, 45."
"5769","1633","1633","136","BERN","Stadtbibliothek","AA 90","fols. 1-6v","De schematibus et tropis","29","","s. xii-xiii","H. Hagen, Cat. codd. bernensium, 115. The beginning is lost.","p. 136 [=DST]: BERN, Stadtbibliothek, AA 90, fols. 1-6v. s. xii-xiii. H. Hagen, Cat. codd. bernensium, 115. The beginning is lost."
"5770","1634","1634","136","BERN","Stadtbibliothek","A 91","","De schematibus et tropis","29","","s. xiii","Ibid., 124. Fragmentary.","p. 136 [=DST]: BERN, Stadtbibliothek, A 91. s. xiii. Ibid., 124. Fragmentary."
"5771","1635","1635","136","CAMBRIDGE","Corpus Christi College","217","","De schematibus et tropis","29","Worcester","s. xiii","James I, 513; Ker, 116.","p. 136 [=DST]: CAMBRIDGE, Corpus Christi College, 217. s. xiii, Worcester. James I, 513; Ker, 116."
"5772","1636","1636","136","CAMBRIDGE","Pembroke College","1 (3)","","De schematibus et tropis","29","Bury St Edmunds","s. xiv","James, 1; Ker, 10; Halm, op. cit., 607.","p. 136 [=DST]: CAMBRIDGE, Pembroke College, 1 (3). s. xiv, Bury St Edmunds. James, 1; Ker, 10; Halm, op. cit., 607."
"5773","1637","1637","136","CAMBRIDGE","Trinity College","912","fol. 43 sqq","De schematibus et tropis","29","","s. xiii1 et xii","James II, 324.","p. 136 [=DST]: CAMBRIDGE, Trinity College, 912, fol. 43 sqq. s. xiii1 et xii. James II, 324."
"5774","1638","1638","136","CRACOW","Jagiellonsky University","2319 AA XI 18","fols. 137-182","De schematibus et tropis","29","","s. xv","W. Wislocki, Kat. Rekopisow Biblijoteki Univers. Jagiell., 553.","p. 136 [=DST]: CRACOW, Jagiellonsky University, 2319 AA XI 18, fols. 137-182. s. xv. W. Wislocki, Kat. Rekopisow Biblijoteki Univers. Jagiell., 553."
"5775","1639","1639","136","LEIPZIG","Universitätsbibliothek","304","fols. 181v-182v","De schematibus et tropis","29","","s. xiii","R. Helssig, Kat. der lat. und deutsch. HSS der Universitdtsbibliothek zu Leipzig, 434.","p. 136 [=DST]: LEIPZIG, Universitätsbibliothek, 304, fols. 181v-182v. s. xiii. R. Helssig, Kat. der lat. und deutsch. HSS der Universitdtsbibliothek zu Leipzig, 434."
"5776","1640","1640","136","LEIPZIG","Universitätsbibliothek","308","fols. 141-143","De schematibus et tropis","29","Altzelle","s. xiii","Ibid., 439; Zeitschrift für deutsche Geisteswissenschaft I (1935), 284.","p. 136 [=DST]: LEIPZIG, Universitätsbibliothek, 308, fols. 141-143. s. xiii, Altzelle. Ibid., 439; Zeitschrift für deutsche Geisteswissenschaft I (1935), 284."
"5777","1642","1642","136","OXFORD","Corpus Christi College","43","","De schematibus et tropis","29","","s. xiii in","Coxe II, 16.","p. 136 [=DST]: OXFORD, Corpus Christi College, 43. s. xiii in. Coxe II, 16."
"5778","1643","1643","136","PARIS","Bibliothèque nationale","lat. 2740","","De schematibus et tropis","29","","s. xiv","Paris, Cat. III, 3, 324.","p. 136 [=DST]: PARIS, Bibliothèque nationale, lat. 2740. s. xiv. Paris, Cat. III, 3, 324."
"5779","671","1644","136","UTRECHT","Universiteitsbibliotheek","73","fols. 115-120","De schematibus et tropis","29","Carthusians near Utrecht","A.D. 1462","","p. 136 [=DST]: UTRECHT, Universiteitsbibliotheek, 73, fols. 115-120. A.D. 1462, Carthusians near Utrecht. "
"5780","1645","1645","136","VIENNA","Nationalbibliothek","114","fols. 17-24v","De schematibus et tropis","29","","s. x","Tabulae I, 16.","p. 136 [=DST]: VIENNA, Nationalbibliothek, 114, fols. 17-24v. s. x. Tabulae I, 16."
"5781","1646","1646","136","KLOSTERNEUBURG","Stiftsbibliothek","345","fols. 1v-2","Excerpts from De schematibus et tropis","29","","s. xii","H. Pfeiffer et B. Cerník, Cat. codd. mss qui in bibl . . . Claustroneoburgi asservantur II, 105","p. 136 [=DST]: KLOSTERNEUBURG, Stiftsbibliothek, 345, fols. 1v-2. s. xii. H. Pfeiffer et B. Cerník, Cat. codd. mss qui in bibl . . . Claustroneoburgi asservantur II, 105"
"5782","1647","1647","137","BERN","Stadtbibliothek","178","fols. 78-88","De orthographia","28","","s. ix-x","H. Hagen, Cat. codd. bernensium, 238.","p. 137 [=DO]: BERN, Stadtbibliothek, 178, fols. 78-88. s. ix-x. H. Hagen, Cat. codd. bernensium, 238."
"5783","1648","1648","137","BERN","Stadtbibliothek","291","fols. 108-111","De orthographia","28","","s. xii-xiii","Ibid., 311.","p. 137 [=DO]: BERN, Stadtbibliothek, 291, fols. 108-111. s. xii-xiii. Ibid., 311."
"5784","1649","1649","137","CAMBRIDGE","Corpus Christi College","221","fols. 9-24v","De orthographia","28","","s. ix","James I, 519.","p. 137 [=DO]: CAMBRIDGE, Corpus Christi College, 221, fols. 9-24v. s. ix. James I, 519."
"5785","1650","1650","137","CAMBRIDGE","Sidney Sussex College","75","","De orthographia","28","","s. xiii1","James, 54.","p. 137 [=DO]: CAMBRIDGE, Sidney Sussex College, 75. s. xiii1. James, 54."
"5786","1580","1651","137","LEYDEN","Universiteitsbibliotheek","B.P.L. 122","fols. 85-97v","De orthographia","28","","s. x","Keil, op. cit., 222; Bibl. univers. leidensis: Codd. mss III, 63.","p. 137 [=DO]: LEYDEN, Universiteitsbibliotheek, B.P.L. 122, fols. 85-97v. s. x. Keil, op. cit., 222; Bibl. univers. leidensis: Codd. mss III, 63."
"5787","1652","1652","137","LEYDEN","Universiteitsbibliotheek","B.P.L. 191","fols. 97-107v","De orthographia","28","","s. xii","Ibid., 99.","p. 137 [=DO]: LEYDEN, Universiteitsbibliotheek, B.P.L. 191, fols. 97-107v. s. xii. Ibid., 99."
"5788","1653","1653","137","LONDON","British Library","Addit. 21998","fols. 248-258","De orthographia","28","","s. xiv","Index to the cat. of additions, 1854-75, 116.","p. 137 [=DO]: LONDON, British Library, Addit. 21998, fols. 248-258. s. xiv. Index to the cat. of additions, 1854-75, 116."
"5789","1654","1654","137","LONDON","British Library","Harley 3826","","De orthographia","28","","s. ix?","Giles VI, ii.","p. 137 [=DO]: LONDON, British Library, Harley 3826. s. ix?. Giles VI, ii."
"5790","1655","1655","137","LONDON","British Library","Harley 3969","","De orthographia","28","","s. xii","Ibid.; Cat. of the Harleian MSS III, 100.","p. 137 [=DO]: LONDON, British Library, Harley 3969. s. xii. Ibid.; Cat. of the Harleian MSS III, 100."
"5791","1545","1656","137","MONTPELLIER","École de Médecine","306","","De orthographia","28","","s. ix","CG I (1849), 410; Keil, op. cit., 222 (M).","p. 137 [=DO]: MONTPELLIER, École de Médecine, 306. s. ix. CG I (1849), 410; Keil, op. cit., 222 (M)."
"5792","1657","1657","137","MUNICH","Bayerische Staatsbibliothek","14387","","De orthographia","28","St Emmeram","s. ix","Cat. Clm II, 2, 164; Manitius, op. cit., 76.","p. 137 [=DO]: MUNICH, Bayerische Staatsbibliothek, 14387. s. ix, St Emmeram. Cat. Clm II, 2, 164; Manitius, op. cit., 76."
"5793","1658","1658","137","OXFORD","Bodleian Library","Bodl. 186","","De orthographia","28","English","s. xii-xiii","SC II, 1, 206.","p. 137 [=DO]: OXFORD, Bodleian Library, Bodl. 186. s. xii-xiii, English. SC II, 1, 206."
"5794","1659","1659","138","PARIS","Bibliothèque nationale","lat. 7530","","De orthographia","28","Monte Cassino","s. viii ex.","Keil, op. cit., 222 (P); W. M. Lindsay, Notae latinae, 472; E. A. Loew Beneventan Script, 71.","p. 138 [=DO]: PARIS, Bibliothèque nationale, lat. 7530. s. viii ex., Monte Cassino. Keil, op. cit., 222 (P); W. M. Lindsay, Notae latinae, 472; E. A. Loew Beneventan Script, 71."
"5795","1660","1660","138","ST GALL","Stiftsbibliothek","249","","De orthographia","28","St Gall","s. ix in.","Lindsay, op. cit., 484; SMAH I, 75 with plate XVIII; Keil, op. cit., 222","p. 138 [=DO]: ST GALL, Stiftsbibliothek, 249. s. ix in., St Gall. Lindsay, op. cit., 484; SMAH I, 75 with plate XVIII; Keil, op. cit., 222"
"5796","1661","1661","138","VATICAN CITY","Biblioteca Apostolica Vaticana","Vat. 1469","fols. 162 sqq","De orthographia","28","","A.D. 908","G. Goetz, Corpus glossariorum latinorum V, xviii; J. W. Pirie in Bulletin Ducange II (1926), 185. Glosses from De Orthographia with additions from elsewhere.","p. 138 [=DO]: VATICAN CITY, Biblioteca Apostolica Vaticana, Vat. 1469, fols. 162 sqq. A.D. 908. G. Goetz, Corpus glossariorum latinorum V, xviii; J. W. Pirie in Bulletin Ducange II (1926), 185. Glosses from De Orthographia with additions from elsewhere."
"5797","1662","1662","138","VATICAN CITY","Biblioteca Apostolica Vaticana","Vat. 1589","fols. 79 sqq","De orthographia","28","","s. xii","B. Nogara, Codd. vat. lat. Ill, 85.","p. 138 [=DO]: VATICAN CITY, Biblioteca Apostolica Vaticana, Vat. 1589, fols. 79 sqq. s. xii. B. Nogara, Codd. vat. lat. Ill, 85."
"5798","1663","1663","138","WOLFENBÜTTEL","Herzogliche Bibliothek","Gud. 2° 132","fols. 100v-108","De orthographia","28","","s. x","O. von Heinemann, Die HSS der herzogl. Bibl. zu Wolfenbüttel I, 156.","p. 138 [=DO]: WOLFENBÜTTEL, Herzogliche Bibliothek, Gud. 2° 132, fols. 100v-108. s. x. O. von Heinemann, Die HSS der herzogl. Bibl. zu Wolfenbüttel I, 156."
"5799","1664","1664","139","ADMONT","Stiftsbibliothek","111","","De Natura Rerum","27","","s. xi","ZBW, Beiheft 4, 503 and 519, note 75.","p. 139 [=DNR]: ADMONT, Stiftsbibliothek, 111. s. xi. ZBW, Beiheft 4, 503 and 519, note 75."
"5800","1665","1665","139","AMIENS","Bibliothèque publique","222","","De Natura Rerum","27","Corbie","s. ix","","p. 139 [=DNR]: AMIENS, Bibliothèque publique, 222. s. ix, Corbie. "
"5801","1666","1666","139","ANGERS","Bibliothèque publique","477","fols. 10-44v","De Natura Rerum","27","","s. ix","CG XXXI (1898), 349.","p. 139 [=DNR]: ANGERS, Bibliothèque publique, 477, fols. 10-44v. s. ix. CG XXXI (1898), 349."
"5802","1667","1667","139","BAMBERG","Landesbibliothek","B V 19","fols. 86-100v","De Natura Rerum","27","Chapter library","s. x","Friedrich Leitschuh, Kat. der HSS der kgl. Bibliothek zu Bamberg I, 482; C. H. Beeson, Isidorstudien, 41.","p. 139 [=DNR]: BAMBERG, Landesbibliothek, B V 19, fols. 86-100v. s. x, Chapter library. Friedrich Leitschuh, Kat. der HSS der kgl. Bibliothek zu Bamberg I, 482; C. H. Beeson, Isidorstudien, 41."
"5803","1668","1668","139","BERLIN","Staatsbibliothek Preußischer Kulturbesitz","128 (Phillipps 1831)","","De Natura Rerum","27","Verona and Metz","Before 818","","p. 139 [=DNR]: BERLIN, Staatsbibliothek Preußischer Kulturbesitz, 128 (Phillipps 1831). Before 818, Verona and Metz. "
"5804","1669","1669","139","BERLIN","Staatsbibliothek Preußischer Kulturbesitz","130 (Phillipps 1832)","","De Natura Rerum","27","Metz","s. ix ex.","","p. 139 [=DNR]: BERLIN, Staatsbibliothek Preußischer Kulturbesitz, 130 (Phillipps 1832). s. ix ex., Metz. "
"5805","1670","1670","140","BERN","Stadtbibliothek","285","","De Natura Rerum","27","Fleury?","s. xii","","p. 140 [=DNR]: BERN, Stadtbibliothek, 285. s. xii, Fleury?. "
"5806","1671","1671","140","BERN","Stadtbibliothek","610","","De Natura Rerum","27","","s. x","","p. 140 [=DNR]: BERN, Stadtbibliothek, 610. s. x. "
"5807","1077","1672","140","BESANÇON","Bibliothèque publique","186","","De Natura Rerum","27","","s. ix","","p. 140 [=DNR]: BESANÇON, Bibliothèque publique, 186. s. ix. "
"5808","1673","1673","140","BORDEAUX","Bibliothèque publique","11","","De Natura Rerum","27","La Sauve","s. xii","CG XXIII (1894), 15. Seemingly chapters 1 and 2 only.","p. 140 [=DNR]: BORDEAUX, Bibliothèque publique, 11. s. xii, La Sauve. CG XXIII (1894), 15. Seemingly chapters 1 and 2 only."
"5809","1674","1674","140","BRUSSELS","Bibliothèque royale","1359","","De Natura Rerum","27","St Laurent, Liège","s. xi","","p. 140 [=DNR]: BRUSSELS, Bibliothèque royale, 1359. s. xi, St Laurent, Liège. "
"5810","1675","1675","140","BRUSSELS","Bibliothèque royale","1361","","De Natura Rerum","27","","s. xii","","p. 140 [=DNR]: BRUSSELS, Bibliothèque royale, 1361. s. xii. "
"5811","1676","1676","140","CAMBRAI","Bibliothèque publique","249","","De Natura Rerum","27","St Sépulcre","s. xii","CG XVII (1891), 83.","p. 140 [=DNR]: CAMBRAI, Bibliothèque publique, 249. s. xii, St Sépulcre. CG XVII (1891), 83."
"5812","1677","1677","140","CAMBRIDGE","University Library","Gg ii 21","","De Natura Rerum","27","","s. xii aut xiii","Cat. of the MSS preserved in the libr. of the Univ. of Cambridge III, 53.","p. 140 [=DNR]: CAMBRIDGE, University Library, Gg ii 21. s. xii aut xiii. Cat. of the MSS preserved in the libr. of the Univ. of Cambridge III, 53."
"5813","1678","1678","140","CAMBRIDGE","University Library","Ii i 32","fols. 203-211","De Natura Rerum","27","Norwich","s. xiv","Ibid., 357; Ker, 76.","p. 140 [=DNR]: CAMBRIDGE, University Library, Ii i 32, fols. 203-211. s. xiv, Norwich. Ibid., 357; Ker, 76."
"5814","1174","1679","140","CAMBRIDGE","Corpus Christi College","359","","De Natura Rerum","27","","s. xiv1","James II, 192.","p. 140 [=DNR]: CAMBRIDGE, Corpus Christi College, 359. s. xiv1. James II, 192."
"5815","1487","1680","140","CAMBRIDGE","St John’s College","221","","De Natura Rerum","27","Carmelites, London","s. xii","James, 254; Ker, 69.","p. 140 [=DNR]: CAMBRIDGE, St John’s College, 221. s. xii, Carmelites, London. James, 254; Ker, 69."
"5816","1681","1681","140","CAMBRIDGE","Trinity College","1381","","De Natura Rerum","27","","s. xii","James III, 393.","p. 140 [=DNR]: CAMBRIDGE, Trinity College, 1381. s. xii. James III, 393."
"5817","1682","1682","140","CARPENTRAS","Bibliothèque publique","1792","","De Natura Rerum","27","","s. xv-xvii","CG XXXV (1899), 332-33. Chapter 12 and some other extracts only.","p. 140 [=DNR]: CARPENTRAS, Bibliothèque publique, 1792. s. xv-xvii. CG XXXV (1899), 332-33. Chapter 12 and some other extracts only."
"5818","134","1683","140","CHARTRES","Bibliothèque publique","19","","De Natura Rerum","27","Chapter library","s. x","","p. 140 [=DNR]: CHARTRES, Bibliothèque publique, 19. s. x, Chapter library. "
"5819","711","1684","140","CHARTRES","Bibliothèque publique","70","","De Natura Rerum","27","","s. ix","","p. 140 [=DNR]: CHARTRES, Bibliothèque publique, 70. s. ix. "
"5820","1187","1685","140","CHARTRES","Bibliothèque publique","80","fols. 19-34v","De Natura Rerum","27","St Père","s. ix","CG XI (1890), 42. Incomplete.","p. 140 [=DNR]: CHARTRES, Bibliothèque publique, 80, fols. 19-34v. s. ix, St Père. CG XI (1890), 42. Incomplete."
"5821","1489","1686","140","COLOGNE","Dombibliothek","103","","De Natura Rerum","27","","s. ix","","p. 140 [=DNR]: COLOGNE, Dombibliothek, 103. s. ix. "
"5822","1687","1687","140","DIJON","Bibliothèque publique","448","","De Natura Rerum","27","St Bénigne","s. x et xii","CG V (1889), 109.","p. 140 [=DNR]: DIJON, Bibliothèque publique, 448. s. x et xii, St Bénigne. CG V (1889), 109."
"5823","1688","1688","140","ESCURIAL","Real biblioteca","Q I 3","fol. 233v","De Natura Rerum","27","","A.D. 1047","G. Antolín, Cat. de los códices latinos de la real biblioteca del Escorial II, 334-35.","p. 140 [=DNR]: ESCURIAL, Real biblioteca, Q I 3, fol. 233v. A.D. 1047. G. Antolín, Cat. de los códices latinos de la real biblioteca del Escorial II, 334-35."
"5824","1689","1689","140","ESCURIAL","Real biblioteca","R III 9","","De Natura Rerum","27","","s. xii","Ibid. III, 501.","p. 140 [=DNR]: ESCURIAL, Real biblioteca, R III 9. s. xii. Ibid. III, 501."
"5825","1690","1690","140","ÉVREUX","Bibliothèque publique","60","","De Natura Rerum","27","Abbaye de Lyre","s. xii","CGII (1888), 437.","p. 140 [=DNR]: ÉVREUX, Bibliothèque publique, 60. s. xii, Abbaye de Lyre. CGII (1888), 437."
"5826","1691","1691","140","ÉVREUX","Bibliothèque publique","67","","De Natura Rerum","27","Abbaye de Lyre","s. xii","Ibid., 439.","p. 140 [=DNR]: ÉVREUX, Bibliothèque publique, 67. s. xii, Abbaye de Lyre. Ibid., 439."
